2015,Brown,8,,Claremont-Mudd-Scripps,7,,
2015,Brown,13,,Occidental,6,,
2015,Brown,20,,George Washington,12,,
2015,Bucknell,10,,Harvard,8,,
2015,Bucknell,8,,St. Francis Brooklyn,7,,
2015,California,13,,Pacific,11,,OT
2015,California,26,,Cal Baptist,8,,
2015,California,12,,UC Santa Barbara,5,,
2015,California,16,,UC San Diego,5,,
2015,Chapman,10,,Fresno Pacific,9,,
2015,Chapman,13,,Concordia,11,,
2015,Claremont-Mudd-Scripps,14,,Bucknell,9,,
2015,Claremont-Mudd-Scripps,15,,George Washington,9,,
2015,Concordia,14,,La Verne,11,,
2015,Fordham,14,,Gannon,8,,
2015,Fordham,21,,Salem International,10,,
2015,George Washington,8,,Occidental,3,,
2015,Harvard,12,,Claremont-Mudd-Scripps,10,,
2015,Iona,18,,Penn State Behrend,7,,
2015,Johns Hopkins,20,,Iona,9,,
2015,Johns Hopkins,19,,Cal Lutheran,5,,
2015,Johns Hopkins,12,,Fordham,8,,
2015,Long Beach State,9,,Redlands,5,,
2015,Long Beach State,11,,Loyola Marymount,8,,
2015,MIT,14,,Claremont-Mudd-Scripps,11,,
2015,MIT,12,,Occidental,6,,
2015,Navy,20,,Salem International,9,,
2015,Navy,9,,Fordham,6,,
2015,Navy,17,,Cal Lutheran,9,,
2015,Pacific,13,,UC San Diego,1,,
2015,Pacific,18,,Air Force,9,,
2015,Pacific,11,,Long Beach State,6,,
2015,Pepperdine,10,,Air Force,5,,
2015,Pomona-Pitzer,10,,Loyola Marymount,9,,
2015,Princeton,18,,Cal Lutheran,2,,
2015,Princeton,20,,Iona,3,,
2015,Princeton,16,,Gannon,5,,
2015,Redlands,10,,Loyola Marymount,8,,
2015,San Jose State,13,,Santa Clara,7,,
2015,St. Francis Brooklyn,8,,George Washington,6,,
2015,St. Francis Brooklyn,13,,Occidental,5,,
2015,Stanford,21,,Harvard,5,,
2015,Stanford,30,,MIT,9,,
2015,Stanford,19,,St. Francis Brooklyn,3,,
2015,Stanford,20,,Bucknell,4,,
2015,Stanford,19,,Brown,6,,
